0
0
0
0
0
0
0
0
0
0
0
0
37
33
0
35
43
0
0
0
0
54
61
54
51
53
0
0
0
47
0
0
0
0
0
0
43
32
0
46
38
0
37
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
39
36
34
0
36
47
38
64
42
51
0
0
0
0
0
0
48
0
0
0
0
0
0
0
32
0
51
31
0
34
53
0
72
47
0
79
0
0
0
0
0
0
0
0
0
0
0
0
32
0
0
56
0
51
51
0
0
0
84
61
85
61
0
0
0
0
0
0
0
0
0
0
0
38
0
0
0
49
65
62
0
0
58
70
100
62
58
0
0
56
0
0
0
0
0
0
0
44
76
39
64
49
52
60
68
96
74
56
65
