43
51
49
49
57
67
69
82
77
78
81
75
77
70
58
47
48
38
34
35
36
41
39
41
50
53
56
56
66
77
78
87
93
100
90
98
82
79
78
61
52
40
37
42
40
42
39
42
42
51
58
61
60
77
82
89
95
86
82
84
84
92
66
56
56
42
39
39
35
37
40
49
48
47
58
68
67
75
87
84
89
79
90
83
78
78
65
53
42
37
41
40
40
41
42
40
42
45
53
54
60
73
84
84
85
88
86
85
81
72
63
53
41
44
34
41
38
38
38
45
49
60
56
60
71
61
77
88
82
77
79
82
87
78
65
54
46
39
30
34
38
33
35
39
43
47
51
61
52
56
69
77
88
78
76
71
77
78
67
49
40
41
36
37
36
36
35
39
55
