19
22
19
22
22
20
23
25
26
24
25
21
17
17
13
14
13
14
13
11
16
19
20
21
23
25
24
25
20
19
22
22
21
21
20
21
19
15
16
16
17
13
16
16
17
19
22
20
24
24
21
20
17
19
19
23
22
21
21
25
24
18
15
14
16
17
16
16
15
15
19
20
20
20
19
20
20
17
21
21
16
22
26
25
26
23
18
17
18
15
16
14
18
18
19
19
21
18
19
16
14
18
18
23
24
22
23
19
22
20
15
15
15
15
16
15
17
17
18
20
19
23
22
20
18
21
23
22
21
24
97
100
71
59
46
40
36
38
44
61
72
69
76
75
78
67
60
59
59
62
47
44
49
52
52
50
46
40
35
32
29
26
26
24
27
24
28
27
33
