29
32
31
29
27
22
22
20
19
20
18
18
22
23
24
27
29
27
30
28
28
29
29
31
28
30
30
29
28
23
19
16
19
17
16
17
19
24
26
28
31
32
31
27
28
31
29
31
29
30
31
30
28
21
20
18
19
16
15
19
18
24
28
32
33
32
32
30
30
28
30
29
31
31
31
30
30
24
20
16
17
19
16
18
23
23
30
35
38
39
38
37
37
39
41
40
36
33
35
35
31
29
21
18
16
15
13
16
17
25
34
55
78
87
67
75
72
59
61
51
38
37
34
35
34
27
23
21
17
17
16
16
17
27
34
62
97
100
77
84
86
50
58
46
38
34
33
32
31
25
23
18
18
18
16
19
20
28
31
35
36
36
32
32
32
32
32
32
29
